_time,sender,subject,attachments,recipients,recipients_email_domain,leaver,Termination,time_month,account_type,wordlist_attachment,wordlist_subject,bunit,department,status,user_response,final_outcome,policy_name,justification
2025-07-02T10:05:36,dave@company.com,Project Update,cv.pdf,sara@client.com,client.com,NO,2025-11,2025-07,intern,salary,confidential,Finance,Accounting,Low,a,f,policy_A,school work 
2025-06-05T22:50:14,dave@company.com,Confidential Proposal,-,erin@partner.org,partner.org,YES,2025-08,2025-07,intern,confidential,salary,Finance,Accounting,Low,a,f,policy_A,home
2025-07-20T19:49:33,carol@company.com,Confidential Proposal,org.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,intern,salary,confidential,Finance,Recruitment,High,b,h,policy_A,school work 
2025-06-10T20:44:21,dave@company.com,Confidential Proposal,cv.pdf,dave@external.com,external.com,YES,2025-07,2025-07,intern,confidential,-,Engineering,Recruitment,Low,a,g,Ploicy_B,home
2025-07-29T13:25:43,carol@company.com,Resignation Letter,report.pdf,dave@external.com,external.com,NO,2025-10,2025-07,intern,-,salary,HR,Development,Medium,a,g,policy_A,school work 
2025-07-16T19:05:47,dave@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,YES,2025-11,2025-07,employee,-,confidential,Finance,Accounting,High,a,g,policy_C,home
2025-07-20T00:43:50,bob@company.com,Quarterly Report,org.pdf,dave@external.com,external.com,NO,2025-08,2025-07,contractor,-,-,Finance,Accounting,High,c,f,policy_C,school work 
2025-07-02T04:49:53,carol@company.com,Resignation Letter,org.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,employee,salary,-,Finance,Development,Critical,b,h,policy_A,home
2025-07-06T10:40:32,dave@company.com,Project Update,report.pdf,john@vendor.org,vendor.org,YES,2025-07,2025-07,intern,confidential,-,Finance,Recruitment,Low,c,f,policy_C,school work 
2025-06-07T01:56:55,bob@company.com,Resignation Letter,-,sara@client.com,client.com,YES,2025-11,2025-07,employee,salary,salary,HR,Accounting,Medium,c,f,Ploicy_B,home
2025-06-21T05:12:17,bob@company.com,Project Update,-,erin@partner.org,partner.org,YES,2025-12,2025-07,intern,confidential,salary,HR,Development,Medium,a,h,policy_C,school work 
2025-07-03T11:59:04,carol@company.com,Project Update,cv.pdf,dave@external.com,external.com,NO,2025-12,2025-07,intern,-,salary,Finance,Development,Low,c,g,policy_A,home
2025-07-08T14:51:10,bob@company.com,Resignation Letter,home.pdf,sara@client.com,client.com,NO,2025-09,2025-07,employee,salary,-,HR,Development,High,a,h,Ploicy_B,school work 
2025-06-18T08:32:24,carol@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,NO,2025-09,2025-07,intern,confidential,-,Engineering,Recruitment,Low,b,h,policy_A,home
2025-06-10T12:02:41,bob@company.com,Project Update,home.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,contractor,-,-,HR,Accounting,Critical,b,f,Ploicy_B,school work 
2025-07-27T12:29:20,alice@company.com,Quarterly Report,cv.pdf,dave@external.com,external.com,NO,2025-10,2025-07,contractor,-,confidential,Engineering,Development,High,b,g,policy_C,home
2025-06-24T03:28:58,alice@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,NO,2025-08,2025-07,contractor,confidential,-,HR,Development,Medium,a,h,policy_A,school work 
2025-06-12T16:21:47,bob@company.com,Project Update,cv.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,-,confidential,HR,Recruitment,High,c,g,Ploicy_B,home
2025-07-26T08:02:13,alice@company.com,Resignation Letter,cv.pdf,sara@client.com,client.com,YES,2025-12,2025-07,contractor,confidential,confidential,Engineering,Accounting,Medium,c,g,policy_C,school work 
2025-07-26T19:39:22,carol@company.com,Confidential Proposal,org.pdf,sara@client.com,client.com,NO,2025-12,2025-07,contractor,-,-,Engineering,Accounting,High,c,f,Ploicy_B,home
2025-07-21T10:27:00,alice@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,contractor,confidential,salary,Engineering,Accounting,Critical,c,h,Ploicy_B,school work 
2025-07-23T06:22:37,carol@company.com,Resignation Letter,-,erin@partner.org,partner.org,YES,2025-09,2025-07,contractor,confidential,salary,Finance,Recruitment,Medium,c,h,Ploicy_B,home
2025-06-30T12:16:36,carol@company.com,Confidential Proposal,home.pdf,dave@external.com,external.com,NO,2025-08,2025-07,employee,-,-,HR,Recruitment,Medium,a,g,policy_A,school work 
2025-07-15T02:52:29,carol@company.com,Resignation Letter,contract.pdf,sara@client.com,client.com,NO,2025-07,2025-07,contractor,salary,confidential,Finance,Recruitment,High,c,f,Ploicy_B,home
2025-07-01T20:09:22,carol@company.com,Resignation Letter,report.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,employee,salary,-,HR,Accounting,Critical,b,h,policy_C,school work 
2025-07-30T08:56:36,bob@company.com,Confidential Proposal,report.pdf,sara@client.com,client.com,NO,2025-08,2025-07,contractor,-,salary,Engineering,Recruitment,High,c,g,policy_C,home
2025-08-01T03:47:45,carol@company.com,Quarterly Report,report.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,employee,confidential,salary,HR,Development,High,b,g,policy_A,school work 
2025-06-08T15:15:22,carol@company.com,Quarterly Report,home.pdf,sara@client.com,client.com,YES,2025-07,2025-07,employee,salary,salary,HR,Recruitment,High,b,f,policy_A,home
2025-06-03T07:34:34,alice@company.com,Quarterly Report,home.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,contractor,salary,confidential,HR,Recruitment,Medium,a,g,Ploicy_B,school work 
2025-07-20T00:37:54,alice@company.com,Project Update,org.pdf,sara@client.com,client.com,NO,2025-11,2025-07,employee,salary,-,Finance,Accounting,High,c,g,policy_C,home
2025-07-06T06:54:33,carol@company.com,Resignation Letter,report.pdf,sara@client.com,client.com,NO,2025-12,2025-07,intern,salary,confidential,Engineering,Development,Medium,c,g,Ploicy_B,school work 
2025-06-08T02:32:50,dave@company.com,Confidential Proposal,-,dave@external.com,external.com,YES,2025-12,2025-07,contractor,-,-,Engineering,Recruitment,Critical,a,h,Ploicy_B,home
2025-07-24T13:57:30,carol@company.com,Quarterly Report,contract.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,employee,confidential,salary,Engineering,Accounting,Critical,a,f,Ploicy_B,school work 
2025-06-16T17:30:50,alice@company.com,Quarterly Report,report.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,contractor,confidential,salary,Engineering,Recruitment,Medium,b,f,policy_A,home
2025-06-30T12:10:22,dave@company.com,Quarterly Report,contract.pdf,sara@client.com,client.com,YES,2025-10,2025-07,contractor,salary,-,Finance,Accounting,Critical,c,h,policy_A,school work 
2025-07-19T01:30:28,carol@company.com,Quarterly Report,org.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,contractor,confidential,salary,Engineering,Accounting,Medium,a,f,policy_A,home
2025-06-22T10:36:09,dave@company.com,Confidential Proposal,cv.pdf,john@vendor.org,vendor.org,YES,2025-07,2025-07,employee,salary,-,Engineering,Development,High,c,f,Ploicy_B,school work 
2025-07-12T00:41:42,bob@company.com,Quarterly Report,report.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,contractor,confidential,-,Engineering,Accounting,High,a,h,policy_A,home
2025-07-03T04:30:28,carol@company.com,Resignation Letter,-,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,-,confidential,Engineering,Accounting,Critical,b,g,Ploicy_B,school work 
2025-07-03T17:56:15,dave@company.com,Confidential Proposal,contract.pdf,john@vendor.org,vendor.org,YES,2025-12,2025-07,contractor,salary,salary,HR,Recruitment,Critical,c,g,Ploicy_B,home
2025-07-07T18:54:58,bob@company.com,Resignation Letter,contract.pdf,sara@client.com,client.com,NO,2025-11,2025-07,employee,salary,salary,Engineering,Recruitment,High,a,h,Ploicy_B,school work 
2025-07-19T04:23:56,alice@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,intern,-,confidential,HR,Recruitment,Low,b,f,Ploicy_B,home
2025-07-30T20:39:04,carol@company.com,Quarterly Report,org.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,contractor,-,confidential,HR,Development,Medium,c,g,policy_C,school work 
2025-07-13T22:45:28,carol@company.com,Confidential Proposal,-,erin@partner.org,partner.org,NO,2025-10,2025-07,contractor,confidential,salary,Finance,Recruitment,Critical,a,h,Ploicy_B,home
2025-06-08T14:04:05,carol@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,NO,2025-09,2025-07,contractor,confidential,confidential,HR,Accounting,Critical,b,h,policy_C,school work 
2025-06-22T10:05:37,dave@company.com,Confidential Proposal,cv.pdf,sara@client.com,client.com,YES,2025-10,2025-07,intern,salary,-,Finance,Recruitment,Medium,a,h,policy_C,home
2025-07-20T04:21:34,dave@company.com,Confidential Proposal,report.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,contractor,-,salary,Engineering,Recruitment,Low,c,g,policy_C,school work 
2025-07-09T04:34:37,alice@company.com,Resignation Letter,contract.pdf,sara@client.com,client.com,NO,2025-12,2025-07,intern,confidential,confidential,Engineering,Development,Medium,c,f,policy_A,home
2025-07-24T16:23:04,bob@company.com,Quarterly Report,org.pdf,dave@external.com,external.com,YES,2025-07,2025-07,employee,-,-,Finance,Accounting,Medium,a,h,policy_A,school work 
2025-06-26T08:38:09,carol@company.com,Quarterly Report,-,erin@partner.org,partner.org,NO,2025-10,2025-07,employee,salary,salary,HR,Accounting,Critical,b,h,policy_A,home
2025-07-22T15:23:13,dave@company.com,Project Update,contract.pdf,john@vendor.org,vendor.org,YES,2025-07,2025-07,employee,-,-,Finance,Recruitment,Medium,b,g,Ploicy_B,school work 
2025-06-11T07:25:29,alice@company.com,Confidential Proposal,cv.pdf,john@vendor.org,vendor.org,YES,2025-08,2025-07,intern,-,salary,Engineering,Development,High,c,f,policy_A,home
2025-07-15T14:42:54,alice@company.com,Project Update,cv.pdf,sara@client.com,client.com,YES,2025-07,2025-07,contractor,confidential,-,Engineering,Development,Critical,a,h,policy_A,school work 
2025-07-16T19:26:26,alice@company.com,Resignation Letter,cv.pdf,dave@external.com,external.com,NO,2025-11,2025-07,intern,-,confidential,Engineering,Recruitment,Low,b,f,policy_C,home
2025-06-25T00:18:54,carol@company.com,Quarterly Report,home.pdf,sara@client.com,client.com,NO,2025-09,2025-07,intern,confidential,-,Finance,Development,Medium,a,g,policy_A,school work 
2025-06-09T11:55:35,alice@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,contractor,salary,salary,Engineering,Recruitment,Medium,c,g,policy_A,home
2025-06-13T10:55:55,alice@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,intern,confidential,-,Finance,Recruitment,Medium,c,f,Ploicy_B,school work 
2025-07-18T20:57:34,dave@company.com,Confidential Proposal,report.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,employee,confidential,-,Engineering,Recruitment,Medium,a,g,policy_A,home
2025-06-22T16:05:00,dave@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,YES,2025-10,2025-07,intern,salary,-,Engineering,Accounting,Medium,c,h,policy_C,school work 
2025-06-07T05:40:36,alice@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,YES,2025-11,2025-07,employee,-,-,HR,Recruitment,High,a,f,policy_A,home
2025-06-20T00:00:07,dave@company.com,Quarterly Report,org.pdf,dave@external.com,external.com,YES,2025-07,2025-07,contractor,salary,-,HR,Development,Low,c,g,policy_C,school work 
2025-06-04T00:12:28,carol@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,YES,2025-09,2025-07,contractor,-,confidential,HR,Recruitment,Low,c,f,Ploicy_B,home
2025-07-05T18:36:13,dave@company.com,Confidential Proposal,cv.pdf,dave@external.com,external.com,YES,2025-08,2025-07,intern,confidential,-,Finance,Recruitment,Medium,a,f,policy_C,school work 
2025-07-19T09:25:36,carol@company.com,Resignation Letter,cv.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,contractor,confidential,-,Finance,Recruitment,Low,c,h,policy_A,home
2025-07-03T23:10:39,bob@company.com,Quarterly Report,org.pdf,erin@partner.org,partner.org,YES,2025-10,2025-07,employee,confidential,salary,HR,Accounting,Medium,b,h,Ploicy_B,school work 
2025-06-06T16:34:30,carol@company.com,Resignation Letter,contract.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,contractor,-,-,Finance,Development,High,c,g,policy_C,home
2025-06-17T04:27:38,alice@company.com,Project Update,-,dave@external.com,external.com,NO,2025-08,2025-07,employee,-,confidential,Engineering,Recruitment,Critical,a,f,Ploicy_B,school work 
2025-07-13T02:42:27,dave@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,YES,2025-10,2025-07,intern,-,confidential,Finance,Accounting,Low,b,g,policy_C,home
2025-06-11T04:16:29,dave@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,contractor,confidential,salary,HR,Recruitment,Low,c,f,policy_A,school work 
2025-07-16T08:07:01,carol@company.com,Quarterly Report,contract.pdf,sara@client.com,client.com,YES,2025-10,2025-07,employee,confidential,salary,HR,Accounting,High,b,f,policy_C,home
2025-07-05T18:47:56,dave@company.com,Quarterly Report,-,john@vendor.org,vendor.org,YES,2025-10,2025-07,contractor,salary,salary,Engineering,Development,Low,a,h,policy_A,school work 
2025-06-17T12:19:47,bob@company.com,Confidential Proposal,-,sara@client.com,client.com,NO,2025-07,2025-07,contractor,confidential,-,Finance,Development,Medium,b,h,policy_A,home
2025-07-31T16:50:03,dave@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,NO,2025-09,2025-07,employee,salary,confidential,Finance,Accounting,Medium,b,h,Ploicy_B,school work 
2025-06-12T15:44:11,bob@company.com,Confidential Proposal,home.pdf,john@vendor.org,vendor.org,YES,2025-07,2025-07,employee,salary,salary,HR,Development,Medium,b,f,policy_A,home
2025-07-16T04:48:37,alice@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,NO,2025-08,2025-07,employee,confidential,salary,HR,Recruitment,Low,b,f,Ploicy_B,school work 
2025-07-10T19:16:24,dave@company.com,Resignation Letter,org.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,contractor,salary,salary,Engineering,Development,Medium,c,h,policy_C,home
2025-07-02T16:48:09,bob@company.com,Confidential Proposal,org.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,contractor,-,confidential,Finance,Accounting,Medium,b,f,Ploicy_B,school work 
2025-06-08T07:14:28,bob@company.com,Resignation Letter,cv.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,contractor,salary,confidential,Finance,Accounting,Medium,a,g,policy_C,home
2025-06-22T05:09:30,alice@company.com,Quarterly Report,cv.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,employee,-,confidential,Finance,Development,Low,b,h,policy_C,school work 
2025-06-25T18:43:41,carol@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,YES,2025-10,2025-07,contractor,confidential,confidential,HR,Recruitment,Low,b,g,Ploicy_B,home
2025-06-03T22:26:37,alice@company.com,Resignation Letter,org.pdf,sara@client.com,client.com,NO,2025-08,2025-07,intern,-,confidential,HR,Accounting,Critical,b,g,policy_A,school work 
2025-07-14T11:33:29,alice@company.com,Quarterly Report,cv.pdf,dave@external.com,external.com,NO,2025-07,2025-07,contractor,confidential,-,HR,Development,Critical,a,g,Ploicy_B,home
2025-06-17T09:58:19,bob@company.com,Resignation Letter,org.pdf,erin@partner.org,partner.org,YES,2025-12,2025-07,intern,confidential,-,HR,Development,Medium,c,g,policy_C,school work 
2025-06-17T11:44:02,carol@company.com,Confidential Proposal,contract.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,-,salary,Finance,Development,Low,c,f,policy_C,home
2025-07-13T12:53:57,carol@company.com,Project Update,home.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,employee,confidential,confidential,HR,Accounting,Low,b,g,Ploicy_B,school work 
2025-06-12T18:12:33,alice@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,NO,2025-09,2025-07,contractor,-,-,HR,Accounting,High,c,h,Ploicy_B,home
2025-07-02T22:01:38,alice@company.com,Confidential Proposal,report.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,intern,-,salary,HR,Accounting,High,c,f,policy_C,school work 
2025-07-08T05:01:23,bob@company.com,Quarterly Report,contract.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,contractor,confidential,-,HR,Recruitment,High,c,g,Ploicy_B,home
2025-07-18T21:00:35,dave@company.com,Project Update,report.pdf,sara@client.com,client.com,YES,2025-11,2025-07,contractor,confidential,-,HR,Recruitment,High,a,f,policy_A,school work 
2025-06-13T13:27:28,carol@company.com,Quarterly Report,-,john@vendor.org,vendor.org,YES,2025-09,2025-07,intern,confidential,salary,Engineering,Recruitment,Medium,c,g,Ploicy_B,home
2025-07-08T19:50:13,carol@company.com,Quarterly Report,-,dave@external.com,external.com,YES,2025-09,2025-07,contractor,-,confidential,Engineering,Accounting,Critical,c,f,policy_C,school work 
2025-06-19T20:10:40,dave@company.com,Confidential Proposal,home.pdf,sara@client.com,client.com,NO,2025-11,2025-07,contractor,salary,confidential,Finance,Accounting,Low,a,h,policy_C,home
2025-07-15T08:32:02,carol@company.com,Project Update,home.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,contractor,-,salary,Engineering,Recruitment,Critical,b,g,policy_C,school work 
2025-07-08T15:07:41,carol@company.com,Project Update,-,sara@client.com,client.com,YES,2025-12,2025-07,intern,salary,-,Engineering,Development,Low,a,f,policy_A,home
2025-07-17T09:28:36,carol@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,NO,2025-09,2025-07,contractor,-,salary,Finance,Accounting,Critical,a,h,policy_A,school work 
